date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2014-08-01,38.27000045776367,38.625,38.19499969482422,38.38999938964844,5825800,34.71904373168945,0.0,0.0,-0.4537773714306525,-0.4537740144595625,34.71085494995117,34.19049498558044,35.12675035722715,0.0621535672259396,-188.51419612577604,-162.1780387981326,35.85700318875579,34.427580856654366,17840.569097826086,6.1,237.46,71.4800033569336,"4,718.60",622.72,203.52,84.8,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-04,38.43999862670898,38.70500183105469,38.14500045776367,38.58000183105469,4839400,34.890872955322266,0.0,0.0,0.4949269195807293,0.494913468702407,34.73360572814941,34.19803107261658,35.09530003697317,0.06177874309668,-178.30828175655762,-182.2136131914609,35.80271170749352,34.4144948659928,17844.08597826087,6.080645161290322,237.4616451612904,71.95999908447266,"4,703.37",617.64,201.69,84.04,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-05,38.380001068115234,38.81999969482422,38.26499938964844,38.459999084472656,4866200,34.782352447509766,0.0,0.0,-0.3110490950921529,-0.3110283538949043,34.74544120788574,34.204979734420775,35.053573691711385,0.0617865375097236,-184.25460846590707,-183.6923621160802,35.80083482213725,34.38245680383932,17845.25827173913,6.074193548387097,237.4621935483871,70.9800033569336,"4,756.99",613.97,201.29,84.32,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-06,38.255001068115234,38.619998931884766,38.22499847412109,38.56999969482422,5074400,34.8818359375,0.0,0.0,0.286013034243604,0.286017140848549,34.75241455078125,34.20931233406067,35.0306753244832,0.0613986495293878,-178.80346060830286,-180.4554502769225,35.73208351126003,34.381119537446025,17846.43056521739,6.067741935483871,237.46274193548388,70.75,"4,721.30",610.97,200.43,83.9,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-07,38.84999847412109,38.8650016784668,37.9900016784668,38.17499923706055,6737400,34.524600982666016,0.0,0.0,-1.0241131990900154,-1.024128877488173,34.75530853271484,34.21150044441223,34.963198745574246,0.059172019366775,-175.02027762525407,-179.35944889982133,35.746828856854755,34.31437185725657,17847.602858695653,6.061290322580645,237.46329032258063,70.45999908447266,"4,774.85",619.04,201.68,84.67,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-08,38.15499877929688,38.54999923706055,37.95000076293945,38.52999877929688,6714800,34.845664978027344,0.0,0.0,0.9299267827926894,0.9299571500407168,34.761458282470706,34.21558491706848,34.94752757656799,0.0596928440502487,-153.67995452579737,-169.16789758645143,35.745602437823,34.30519941154223,17848.775152173912,6.054838709677419,237.46383870967745,70.91000366210938,"4,810.42",622.58,203.03,84.86,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-11,38.7400016784668,38.75,38.4900016784668,38.52999877929688,7828600,34.845664978027344,0.0,0.0,0.0,0.0,34.76281494140625,34.22056538581848,34.93394589676257,0.0586920798799091,-153.67995452579737,-160.79339555894958,35.721760450511646,34.288797868580154,17852.292032608697,6.035483870967742,237.4654838709677,71.2300033569336,"4,791.75",621.04,202.54,84.91,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-12,38.5,38.720001220703125,38.244998931884766,38.3650016784668,9142000,34.696434020996094,0.0,0.0,-0.4282302259473125,-0.4282626178187421,34.76290519714355,34.22491177558899,34.90227764666038,0.0588171845229098,-161.06762399179652,-156.14251101446374,35.69240734610572,34.2593664881228,17853.464326086956,6.029032258064516,237.46603225806453,71.02999877929688,"4,807.98",623.44,204.91,85.43,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-13,38.540000915527344,38.89500045776367,38.27000045776367,38.625,6400400,34.93157958984375,0.0,0.0,0.6776966249401495,0.6777225829760036,34.77827972412109,34.23000828742981,34.90618457241816,0.0589297012085274,-149.42675688486605,-154.72477846748663,35.694470642240155,34.27222590622176,17854.63661956522,6.02258064516129,237.4665806451613,71.47000122070312,"4,831.31",628.98,205.14,85.82,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-14,38.7599983215332,38.90499877929688,38.47999954223633,38.650001525878906,3935000,34.95418167114258,0.0,0.0,0.0647288695893921,0.0647038627059393,34.788860931396485,34.23564341545105,34.912584185581416,0.058882053871503,-148.3078422226461,-152.9340743664362,35.689683760806105,34.31183219988725,17855.80891304348,6.016129032258064,237.46712903225807,71.93000030517578,"4,834.67",628.04,205.56,85.48,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-15,38.86000061035156,39.0,38.244998931884766,38.56499862670898,4490000,34.8773078918457,0.0,0.0,-0.2199298727401211,-0.2199272751401304,34.800255966186526,34.239998216629026,34.90788067974999,0.0582261367652898,-152.1134739986894,-149.94935770206715,35.6825276740224,34.3013533226817,17856.98120652174,6.009677419354839,237.46767741935489,71.79000091552734,"4,874.76",633.68,207.64,86.42,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-18,38.8650016784668,39.345001220703125,38.78499984741211,39.275001525878906,5697400,35.519412994384766,0.0,0.0,1.8410551651833809,1.8410397514917909,34.82123764038086,34.247070684432984,34.98941832170129,0.061174090363654,-120.3260998883918,-140.24913870324244,35.74895037025058,34.31315824180996,17860.498086956522,5.990322580645161,237.4693225806452,72.56999969482422,"4,887.00",637.92,209.18,86.54,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-19,39.35499954223633,39.54499816894531,39.17499923706055,39.255001068115234,4424000,35.50132751464844,0.0,0.0,-0.0509241425503015,-0.0509171695466603,34.83787811279297,34.25488158226013,35.05767288076091,0.0598042882335909,-153.5220834260103,-141.98721910436385,35.80545379213435,34.323125919779706,17861.67038043478,5.983870967741936,237.469870967742,72.76000213623047,"4,895.17",640.39,209.21,86.79,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-20,39.095001220703125,39.540000915527344,39.095001220703125,39.45500183105469,3965800,35.68220520019531,0.0,0.0,0.5094911667239854,0.5094955547007229,34.86139183044433,34.26292483329773,35.140943856685496,0.0585636820049214,-142.1817712182417,-138.67665151088124,35.88860613508792,34.30961087541012,17862.842673913045,5.97741935483871,237.47041935483875,72.83999633789062,"4,897.94",640.24,210.15,87.6,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-21,39.52000045776367,39.70000076293945,39.32500076293945,39.470001220703125,4001800,35.69576644897461,0.0,0.0,0.0380164464639065,0.0380056353109559,34.89575828552246,34.27034155845642,35.214920202324045,0.0563935188670652,-128.81338936941964,-141.50574800455718,35.917166966854914,34.29642289215388,17864.014967391304,5.970967741935484,237.47096774193548,73.41999816894531,"4,890.10",641.32,210.35,87.29,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-22,39.625,39.8650016784668,39.459999084472656,39.64500045776367,5807400,35.85404968261719,0.0,0.0,0.4433727683006871,0.4434229865013073,34.936636505126955,34.276690530776975,35.30013746636313,0.0564037082417703,-109.44909024991732,-126.81475027919286,36.019024788708286,34.2655596381716,17865.187260869567,5.964516129032258,237.47151612903227,72.76000213623047,"4,917.53",642.53,210.27,87.87,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-25,39.79999923706055,40.150001525878906,39.75,40.005001068115234,5074400,36.17960739135742,0.0,0.0,0.908060552893919,0.908008193278298,34.98538238525391,34.28565285682678,35.41740012302904,0.0564819769784292,-80.47239807392533,-106.24495923108742,36.16331146512859,34.19407531465657,17868.704141304348,5.945161290322581,237.4731612903226,73.36000061035156,"4,912.28",643.14,210.46,88.13,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-26,40.01499938964844,40.04999923706055,39.709999084472656,39.7400016784668,5216400,35.93995666503906,0.0,0.0,-0.6624156544758786,-0.6623917272679081,35.029968338012694,34.29579125404358,35.48707432863038,0.0569831555369995,-91.3656091289142,-93.7623658175856,36.250766979286446,34.16902367012762,17869.87643478261,5.938709677419355,237.4737096774193,73.66999816894531,"4,913.94",643.86,210.34,88.0,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-27,39.994998931884766,39.994998931884766,39.709999084472656,39.86000061035156,3679400,36.04847717285156,0.0,0.0,0.3019600574143632,0.3019494676187673,35.07184120178223,34.30329157829285,35.561928041193205,0.0548921195628587,-86.4328604844317,-86.09028922909039,36.261396646162616,34.16336836848583,17871.04872826087,5.932258064516129,237.4742580645161,73.66000366210938,"4,909.15",642.76,210.01,87.61,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-28,39.5099983215332,39.61000061035156,39.33000183105469,39.40999984741211,5169200,35.7491340637207,0.12,0.0,-1.1289532264146196,-0.8303904425574382,35.097597961425784,34.30920559883118,35.58688884419687,0.0553698819394824,-131.01635011063607,-102.93827324132732,36.31872781955799,34.19321981227795,17872.22102173913,5.925806451612903,237.4748064516129,73.52999877929688,"4,920.16",642.38,211.32,88.01,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-08-29,39.42499923706055,39.470001220703125,39.1349983215332,39.275001525878906,6423000,35.62666702270508,0.0,0.0,-0.3425483939504925,-0.3425734475059894,35.1260604095459,34.315156850814816,35.5921926013313,0.0541663006558717,-137.44505742062736,-118.29808933856502,36.34491158922656,34.25779837171095,17873.393315217392,5.919354838709678,237.47535483870968,73.75,"4,929.10",643.82,211.75,88.34,7425,0.10869999999999999,4040,3385,2448,2448,937,8,17,912,214,698,0.06559999999999999,1756,,-0.0173,0.4,0.4,0.026000000000000002,1120,0.64,0.120,0.1429,0.4559,0.12619999999999998,0.094,0.1508,0.2346,1060,0.14279999999999998,140,920,0.12390000000000001
2014-09-02,39.17499923706055,39.7599983215332,39.17499923706055,39.63999938964844,8164200,35.95775604248047,0.0,0.0,0.929338891378606,0.929329200411555,35.16602798461914,34.32056843757629,35.64093439348452,0.0538991197455397,-120.0650800484596,-129.508829193241,36.418778105446535,34.290620164206786,17878.082489130436,5.8933333333333335,237.4754333333333,73.2300033569336,"4,919.01",642.1,210.02,88.22,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-03,39.89500045776367,39.93999862670898,39.27000045776367,39.40999984741211,4409600,35.7491340637207,0.0,0.0,-0.5802208521133112,-0.5801863122751549,35.198658294677735,34.32316735267639,35.65536101618268,0.054317199694647,-131.01635011063607,-129.50882919324098,36.44525438804405,34.36082204323037,17879.254782608696,5.886666666666667,237.47386666666668,73.7699966430664,"4,926.61",644.29,209.76,88.18,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-04,39.59999847412109,40.11000061035156,39.59000015258789,39.959999084472656,6022800,36.2480354309082,0.0,0.0,1.3955829464350034,1.3955621031218168,35.24551689147949,34.32696162223816,35.73438427147942,0.0557800807604183,-104.8273376252791,-118.63625592812492,36.54824065319048,34.39445572742476,17880.42707608696,5.880000000000001,237.4723,73.91999816894531,"4,937.53",647.7,211.28,88.39,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-05,39.77000045776367,41.05500030517578,39.67499923706055,41.02000045776367,12380600,37.20957565307617,0.0,0.0,2.652656150092114,2.6526685122032267,35.29813117980957,34.33699711799622,35.93107645569232,0.0595557504916287,-69.40193289159036,-101.74854020916848,36.84301465332302,34.36817919433323,17881.599369565218,5.873333333333334,237.47073333333333,73.44999694824219,"4,913.24",644.95,211.69,88.39,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-08,40.959999084472656,41.39500045776367,40.54499816894531,41.20000076293945,11728200,37.37285232543945,0.0,0.0,0.4388110754925955,0.4388028336726801,35.35048370361328,34.34957375526428,36.12331323832528,0.058117079851046,-74.87606376185667,-83.03511142624203,37.146138132022834,34.31777445037462,17885.11625,5.8533333333333335,237.4660333333333,73.16000366210938,"4,889.36",639.34,210.33,87.58,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-09,41.1349983215332,41.27000045776367,40.755001068115234,40.91999816894531,8119000,37.11887741088867,0.0,0.0,-0.6796179340025854,-0.6795705940215391,35.39034118652344,34.36081336021423,36.2560551280004,0.0583574169659754,-85.91845501392365,-76.7321505557902,37.32382614146571,34.36740768421789,17886.288543478262,5.846666666666667,237.46446666666668,72.94000244140625,"4,910.85",641.09,212.23,87.87,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-10,40.8650016784668,41.30500030517578,40.75,41.23500061035156,6742400,37.40460205078125,0.0,0.0,0.7698007221449643,0.7697556063717581,35.43708877563476,34.372921552658084,36.40919471770452,0.0583891335772359,-76.56613429747183,-79.12021769108402,37.51123628186908,34.45081434679303,17887.46083695652,5.84,237.4629,73.16999816894531,"4,914.65",641.65,212.76,88.06,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-11,41.08000183105469,41.29499816894531,40.77000045776367,40.90999984741211,7460400,37.10979080200195,0.0,0.0,-0.7881672320331323,-0.7881683873525946,35.47387031555176,34.38180859565735,36.502607528944175,0.056323614038708,-89.61086748834492,-84.03181893324678,37.61570654252744,34.5641652073505,17888.633130434784,5.833333333333334,237.46133333333333,72.69999694824219,"4,884.26",640.18,211.56,87.73,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
2014-09-12,40.98500061035156,41.0,40.70500183105469,40.91999816894531,5926200,37.11887741088867,0.0,0.0,0.024439798510123,0.0244857453796987,35.51273277282715,34.39015862464905,36.584776846536776,0.0454460552996427,-89.20880552826756,-85.1286024380281,37.69148025428717,34.704861069565375,17889.805423913043,5.826666666666667,237.45976666666667,72.66999816894531,"4,883.66",637.41,209.97,87.69,7982,0.145,4261,3721,2480,2480,1241,9,3,1229,267,962,0.2349,1737,,-0.0248,0.56,0.55,0.26739999999999997,423,0.24,0.120,0.1429,0.46619999999999995,0.1555,0.12050000000000001,0.053,0.21719999999999998,1385,0.17350000000000002,147,1238,0.1551
