date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-11-29,176.8000030517578,177.27000427246094,174.9199981689453,175.66000366210938,4329300,156.34767150878906,0.0,-0.9975703583024907,-0.9975607859013524,165.28190673828124,166.8321794128418,155.349745976067,0.0935926404769933,-49.59185572627375,-51.597173808623545,167.73632912079512,147.023727947076,21037.320195652173,3.893333333333333,252.75546666666665,86.04000091552734,"5,801.41",1008.16,364.54,122.37,30463,0.08380000000000001,20098,10365,5004,460,5464,4901,246,4655,1149,3506,0.3121,1144,1149,-0.0336,3.06,3.05,0.3556,3399,2.97,1.03,0.1573,0.34020000000000006,0.1609,0.1151,0.1116,0.2468,5431,0.1783,530,4901,0.1609
2018-11-30,175.75,180.3699951171875,175.11000061035156,180.32000732421875,8942400,160.49530029296875,0.0,2.652854130114401,2.652824147717814,164.75704010009767,166.82837104797363,156.03581988498723,0.0941893045149526,-32.60501605041291,-41.34847170725772,167.8229864446747,147.02011810854793,21039.344826086955,3.8966666666666665,252.7612333333333,86.20999908447266,"5,823.58",1022.73,371.07,123.19,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-03,183.2899932861328,183.5,179.35000610351562,181.7400054931641,7610600,161.7592010498047,0.0,0.7874878611734637,0.7875001663779635,164.23391540527345,166.82348381042482,156.79893737362957,0.0944090037328213,-31.76241787997159,-37.98642988555279,168.10523602211177,146.99419940269294,21045.418717391305,3.9064516129032256,252.7638387096774,87.3499984741211,"5,697.62",986.3,356.59,118.54,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-04,181.0599975585937,182.22999572753903,174.5500030517578,175.3000030517578,7059600,156.02723693847656,0.0,-3.5435249514441547,-3.543516581516304,163.67401092529298,166.79106811523437,156.69604398227585,0.1009237957823988,-66.50159431226325,-43.62300941421597,167.72334851700748,146.85926104109797,21047.443347826087,3.909677419354839,252.7622580645161,84.69000244140625,"5,682.24",993.92,358.45,118.23,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-06,173.5,176.0399932861328,170.4600067138672,175.9600067138672,7571200,156.6146697998047,0.0,0.376499515470341,0.3764937922728029,163.13523345947266,166.77747428894045,156.6851940912797,0.1009990252016205,-62.94139515269887,-53.73513578164461,167.35446848139298,146.78598562016953,21051.49260869565,3.916129032258064,252.75909677419355,84.41999816894531,"5,588.77",964.68,346.01,116.1,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-07,175.35000610351562,178.36000061035156,172.24000549316406,172.7899932861328,6226100,153.79312133789062,0.0,-1.801553368254416,-1.8015863172464952,162.53896423339845,166.7392844390869,156.29958439082785,0.1022365879910264,-80.04168886126894,-69.82822610874372,166.01816423802984,146.93612805933344,21053.51723913044,3.9193548387096775,252.75751612903224,82.91000366210938,"5,575.10",967.16,350.91,114.89,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-10,173.38999938964844,173.99000549316406,167.72999572753906,171.69000244140625,5373800,152.8141326904297,0.0,-0.6366056412219545,-0.6365620509841019,161.93514739990235,166.6836661529541,155.83485749744142,0.101592050796294,-85.97495339133523,-76.31934580176772,164.25496542035918,147.34714029253146,21059.591130434783,3.929032258064516,252.7527741935484,82.73999786376953,"5,609.68",965.5,351.88,114.06,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-11,174.3000030517578,175.60000610351562,171.24000549316406,172.2100067138672,5229400,153.27694702148438,0.0,0.3028739385325663,0.3028609480723032,161.33510162353517,166.62988327026366,155.4938027673138,0.0940791382281548,-83.17001805160984,-83.0622201014047,162.67529476940018,147.7987469786467,21061.615760869565,3.932258064516129,252.75119354838708,82.6500015258789,"5,618.64",974.17,355.39,114.16,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-12,173.75,176.8699951171875,172.80999755859375,174.2100067138672,5912500,155.05706787109375,0.0,1.161372697303853,1.1613754606945914,160.76269470214845,166.60014587402344,155.4355714478178,0.0946159899445568,-80.36096653807488,-83.16864599367335,162.30393230801994,147.80046680086676,21063.64039130435,3.935483870967742,252.7496129032258,83.54000091552734,"5,624.59",970.08,355.74,113.67,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-13,174.30999755859375,174.91000366210938,172.07000732421875,173.8699951171875,6102200,154.7544403076172,0.0,-0.1951734019723372,-0.1951717310481826,160.2346676635742,166.58068878173827,155.34475396245773,0.0929838060441097,-82.27997403007055,-81.93698620658512,161.9527051857257,147.7898317405438,21065.66502173913,3.938709677419354,252.7480322580645,83.37000274658203,"5,551.20",950.26,347.56,112.61,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-14,172.97999572753906,175.13999938964844,171.9499969482422,172.2899932861328,4265200,153.34811401367188,0.0,-0.9087259880520392,-0.908746974335506,159.69638641357423,166.56564567565917,155.07853530261963,0.0934009889962126,-91.19770334483788,-84.61288130432781,161.39116887233686,147.7692406735616,21067.689652173915,3.941935483870968,252.74645161290323,81.94000244140625,"5,429.31",928.26,339.1,110.63,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-17,171.50999450683594,171.99000549316406,166.92999267578125,167.97000122070312,5631700,149.5030517578125,0.0,-2.507395805776836,-2.5074075938857465,159.167734375,166.53651275634766,154.33513749664533,0.0924434759006668,-105.17159453814789,-92.88309063768548,161.28612722394726,147.13238321306446,21073.76354347826,3.951612903225808,252.7417096774193,80.66000366210938,"5,386.59",933.38,342.76,110.53,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-18,168.89999389648438,171.9499969482422,168.5,170.0399932861328,4462200,151.34547424316406,0.0,1.232358189192273,1.2323644659349098,158.71963745117188,166.50231742858887,153.9365157295145,0.0935453115376268,-94.0525741943326,-96.8072906924395,161.0370763236437,146.85385690389535,21075.788173913046,3.954838709677419,252.74012903225807,79.98999786376953,"5,318.59",915.77,335.61,109.1,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-19,170.9199981689453,174.9499969482422,166.77000427246094,167.55999755859375,6996900,149.13815307617188,0.0,-1.4584779025284211,-1.458465261700348,158.1914730834961,166.45752075195313,153.29673404240214,0.0932496856933236,-105.3906497254238,-101.53827281930148,161.13390856892312,146.31219128459253,21077.81280434783,3.958064516129032,252.7385483870968,79.08999633789062,"5,248.51",893.78,329.76,107.98,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-20,166.27999877929688,167.30999755859375,162.22999572753906,164.16000366210938,7675600,146.1119842529297,0.0,-2.029120282897734,-2.02910439805204,157.64985412597656,166.4064779663086,152.3387674038058,0.0949200533055754,-75.77812993426598,-91.74045128467417,161.50998370120092,145.59034894040062,21079.83743478261,3.961290322580645,252.73696774193547,77.94000244140625,"5,193.25",868.59,319.33,105.89,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-21,162.80999755859375,167.9600067138672,160.1699981689453,160.47999572753906,13034100,142.8365478515625,0.0,-2.2417201830385425,-2.2417301483615426,157.07900268554687,166.34185913085938,151.07180479684004,0.0908953125337941,-74.29682364752396,-85.15520110240463,162.36972559721315,144.03517552583375,21081.862065217392,3.964516129032258,252.7353870967742,76.5199966430664,"5,030.50",850.39,311.4,103.22,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-24,160.16000366210938,161.39999389648438,158.08999633789062,158.13999938964844,4547400,140.7538299560547,0.0,-1.4581233799778048,-1.4581127357349732,156.53656951904296,166.2483568572998,149.69607481806867,0.0909226259186699,-71.81510696006862,-73.9633535139529,163.39230644581352,142.14870307567088,21087.935956521746,3.9741935483870967,252.7306451612903,75.04000091552734,"5,201.27",899.28,330.85,107.94,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-26,159.4600067138672,168.27999877929688,159.44000244140625,168.27999877929688,6141500,149.7790069580078,0.0,6.412039603379549,6.412029430936905,156.12633178710936,166.21070343017578,149.70713243672722,0.114225190038929,-41.00141898427826,-62.371116530623645,163.39434320880835,142.09947087810573,21091.985217391302,3.9806451612903215,252.7274838709677,77.5,"5,243.13",902.13,333.0,108.85,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-27,166.44000244140625,170.4600067138672,163.36000061035156,170.32000732421875,5069300,151.59474182128906,0.0,1.2122703587592598,1.212275939171037,155.77541290283204,166.18808113098146,149.95881368800212,0.1100987037860295,-32.04367611025169,-48.28673401819956,163.32027986729832,142.0070944002798,21094.009847826088,3.983870967741936,252.72590322580643,78.2699966430664,"5,238.46",904.78,332.43,108.81,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-28,171.22000122070312,173.1199951171875,168.60000610351562,170.22000122070312,4552000,151.50570678710938,0.0,-0.0587165918360055,-0.0587322707304993,155.38006713867188,166.1691278076172,150.1650661012164,0.1100956772014799,-35.06011703280721,-36.035070709112425,162.7153039011546,141.9703360524587,21096.03447826087,3.987096774193549,252.72432258064515,78.33000183105469,"5,252.30",915.13,334.72,109.65,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2018-12-31,171.47000122070312,173.24000549316406,170.64999389648438,171.82000732421875,4206000,152.92982482910156,0.0,0.9399636306200554,0.9399765013428318,155.16202178955078,166.15440628051758,150.53370059826776,0.1104411941196429,-27.476953377002616,-31.526915506687214,162.37787702459977,141.96597826104474,21102.10836956522,3.996774193548387,252.71958064516127,78.87000274658203,"5,240.07",921.29,335.55,109.76,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-02,169.7100067138672,173.17999267578125,169.0500030517578,172.41000366210938,4242900,153.45494079589844,0.0,0.3433804637066107,0.3433705409547682,155.03817779541015,166.13841506958008,150.9231992912852,0.1096992659951002,-24.68080853712241,-29.07262631564412,161.2751329040156,142.36468643192188,21107.251244444447,3.9935483870967743,252.7374838709677,78.87999725341797,"5,178.10",905.6,319.89,107.89,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-03,171.83999633789062,171.83999633789062,168.2100067138672,168.61000061035156,4810500,150.07273864746094,0.0,-2.2040502123096606,-2.20403600620196,154.85712951660156,166.11365394592286,150.8098045387753,0.1117840582233534,-47.02203082364333,-33.05993091258949,159.4701778211817,143.00099527452144,21110.36948888889,3.987096774193549,252.75696774193548,77.55999755859375,"5,323.15",937.35,334.49,111.04,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-04,170.17999267578125,174.74000549316406,169.52000427246094,173.6199951171875,4762600,154.53192138671875,0.0,2.971350743550349,2.9713476141279616,154.7847296142578,166.10654922485352,151.30608678516776,0.1142882210044237,-20.868471051710728,-30.857103470825525,159.23787671265293,143.08376482787443,21113.48773333333,3.9806451612903215,252.77645161290323,79.91999816894531,"5,353.02",954.35,337.32,111.55,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-07,173.8300018310547,178.17999267578125,173.8300018310547,177.0399932861328,4928800,157.57594299316406,0.0,1.969818146024549,1.9698335328579784,154.77710327148438,166.11527725219727,152.1420676129006,0.1124453560262485,-2.558752804534041,-23.48308489329608,159.43269551851577,142.9850733413475,21122.84246666667,3.961290322580645,252.83490322580644,80.29000091552734,"5,415.67",963.87,340.84,112.15,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-08,178.57000732421875,179.58999633789062,175.61000061035156,177.88999938964844,4722400,158.3324432373047,0.0,0.480120953315799,0.4800861284856461,154.8122119140625,166.139736328125,152.96745102948782,0.1124802948897117,1.1276599972747092,-7.433187952990058,160.19321271389558,142.67848833590912,21125.960711111115,3.954838709677419,252.8543870967742,81.08000183105469,"5,405.87",967.15,344.3,112.68,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-09,177.8699951171875,181.2700042724609,177.10000610351562,179.72999572753906,4922000,159.97021484375,0.0,1.0343450133249554,1.0343878822046904,154.84291625976562,166.18765937805176,153.90115287138946,0.1126684094664209,8.111379906196001,2.2267623663121854,161.33756259776294,142.24974666737376,21129.07895555556,3.9483870967741934,252.873870967742,81.63999938964844,"5,425.47",966.66,345.38,113.16,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-10,178.02999877929688,179.24000549316406,176.33999633789062,179.05999755859375,3605300,159.37380981445312,0.0,-0.3727803843944888,-0.3728225469218804,154.9827279663086,166.21255477905274,154.63084046379794,0.1127830846895639,5.538451411174195,4.925830438214931,162.21424225821096,141.98275328622265,21132.1972,3.941935483870968,252.89335483870968,82.01000213623047,"5,441.54",966.77,344.73,113.3,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-11,177.92999267578125,180.259994506836,177.1199951171875,179.41000366210938,3285100,159.6853790283203,0.0,0.1954686185009491,0.195495868631057,155.1116064453125,166.24644859313966,155.30477893906755,0.1112616303868025,6.882580432814943,6.844137250061675,162.93076660118663,141.7290600589696,21135.315444444444,3.935483870967742,252.9128387096774,81.7699966430664,"5,419.18",960.14,341.32,113.67,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-14,177.58999633789062,179.22999572753906,176.89999389648438,178.80999755859375,3871400,159.1513214111328,0.0,-0.3344329141454327,-0.3344436544142071,155.1760095214844,166.27732200622555,155.8176512686763,0.1072515469442273,4.578622562330289,5.666551468773105,163.53762224015549,141.56189253035234,21144.67017777777,3.916129032258064,252.97129032258064,81.47000122070312,"5,461.17",971.37,347.8,114.56,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-15,176.0800018310547,177.82000732421875,175.1999969482422,176.47000122070312,5016100,157.06858825683594,0.0,-1.3086496112298396,-1.3086496146121118,155.20512847900392,166.28255058288573,155.98444286709758,0.1076086390593201,-10.86309659029351,0.1993688016172026,163.90503343577515,141.56652875904908,21147.788422222224,3.909677419354839,252.9907741935484,82.20999908447266,"5,434.34",971.31,347.77,116.48,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
2019-01-16,177.08999633789062,177.92999267578125,175.86000061035156,177.0399932861328,4075400,157.57594299316406,0.0,0.3229965781644806,0.3230147682351969,155.16335083007812,166.31368782043458,156.19664288390643,0.1042111294348732,-32.29512247071352,-12.859865499558952,164.39989203345826,141.87895928490113,21150.90666666667,3.903225806451613,253.0102580645161,82.29000091552734,"5,470.48",975.87,350.31,117.07,26302,0.051,17151,9151,4808,473,5281,3870,224,3646,779,2867,0.32420000000000004,1135,1141,-0.0281,2.53,2.51,0.3641,1514,1.33,1.03,0.1573,0.3479,0.1471,0.109,0.0576,0.2137,4411,0.1677,541,3870,0.1471
