date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin
2021-08-20,159.25,162.1999969482422,158.80999755859375,160.83999633789062,978500,153.04495239257812,0.0,0.8527719129583167,0.8527881398990411,144.6845590209961,140.05878036499024,148.65600676867427,0.0591902940108212,37.72077240629078,32.09002975803634,154.32647127436138,137.5436626978066,24277.68495652173,4.95483870967742,273.57974193548387,129.6999969482422,"9,181.56",1609.45,890.73,172.01,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-23,161.50999450683594,162.3300018310547,159.8300018310547,159.89999389648438,622700,152.15049743652344,0.0,-0.5844332646162909,-0.5844393703101747,144.78770568847656,140.24255001068116,149.12193885772083,0.0595509236772395,22.11554177426812,30.40260479085356,155.03169025273547,137.8927436461903,24304.607673913044,4.916129032258064,273.69180645161293,130.92999267578125,"9,196.28",1617.59,892.59,172.7,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-24,160.16000366210938,161.0500030517578,159.77000427246094,160.63999938964844,791300,152.8546600341797,0.0,0.4627926963168827,0.4628066352198479,144.92834289550785,140.4106233215332,149.61963501458203,0.0589874848384827,26.547790138571,28.79470143971,155.76708136129503,138.22878350686904,24313.58191304348,4.903225806451613,273.7291612903226,131.19000244140625,"9,203.16",1622.14,894.03,173.93,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-25,160.77000427246094,163.2899932861328,160.39999389648438,162.5800018310547,1034600,154.7006072998047,0.0,1.2076708470974085,1.207648667834027,145.07982727050782,140.59031097412108,150.29709798594504,0.0593163660160689,26.96096940066407,25.208100437834428,156.45535480163875,139.04012859679875,24322.556152173915,4.890322580645162,273.76651612903225,131.39999389648438,"9,117.53",1611.54,889.51,173.02,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-26,162.5,162.77999877929688,159.94000244140625,159.97000122070312,734100,152.21710205078125,0.0,-1.6053638706830298,-1.6053623139374529,145.21646728515626,140.72354179382324,150.55309852792325,0.0616609511402994,1.223018057381802,18.243925865538987,156.7053819636971,139.84535503581463,24331.530391304343,4.877419354838709,273.80387096774194,130.6999969482422,"9,198.02",1624.6,900.35,175.18,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-27,160.16000366210938,162.27000427246094,160.16000366210938,162.08999633789062,608000,154.2343292236328,0.0,1.325245421647936,1.3252303096524587,145.46805267333986,140.85713340759278,151.04392928735118,0.0627455253330518,11.824014120709483,13.336000526251816,157.13558476210116,140.66832453965665,24340.50463043478,4.864516129032258,273.84122580645163,131.8300018310547,"9,234.35",1633.55,910.33,173.71,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-30,161.74000549316406,161.74000549316406,159.42999267578125,159.44000244140625,460700,151.7128143310547,0.0,-1.6348904660101526,-1.6348597003472798,145.74742401123046,140.9846633911133,151.133113959845,0.0552107008711834,-30.080751624462085,-5.677906482123569,156.98931430837072,141.81275936106286,24367.427347826087,4.825806451612903,273.95329032258064,132.22000122070312,"9,225.95",1643.15,904.78,173.64,8687,0.17379999999999998,5045,3642,1174,"1,254",2428,1214,83,1131,197,934,,251,253,0.006,3.7,3.66,,1849,7.38,0.88,0.0353,0.4192,0.13970000000000002,0.1075,0.21280000000000002,0.17420000000000002,1214,0.13970000000000002,1214,0.13970000000000002
2021-08-31,158.85000610351562,160.8000030517578,158.7100067138672,159.7100067138672,1568700,151.96971130371094,0.0,0.1693453765219121,0.1693310969076655,145.95790405273436,141.12544773101806,151.24466027236045,0.0551278185376391,-41.85824615614071,-20.03832788663108,156.90053673456842,142.78836859990426,24376.401586956523,4.812903225806451,273.9906451612904,132.02000427246094,"9,265.69",1647.98,905.63,173.7,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-01,159.42999267578125,160.22999572753906,158.2100067138672,159.27999877929688,1133800,151.56053161621094,0.0,-0.2692429506566229,-0.2692508158301687,146.1668603515625,141.2537592315674,151.2867764515405,0.0552192734422375,-50.18521557686447,-40.708071119155726,156.42708177356073,144.1905222913807,24385.37582608696,4.8,274.028,132.4499969482422,"9,260.12",1649.9,905.34,173.83,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-02,159.72000122070312,160.10000610351562,158.25,159.97000122070312,912700,152.21710205078125,0.0,0.4332009333841924,0.4332067376438875,146.3965609741211,141.37759197235107,151.4108198647726,0.0467107188549369,-41.7784212130448,-44.607294315349954,155.948356080107,145.56274011129923,24394.35006521739,4.79,274.1111333333333,132.8699951171875,"9,239.07",1648.28,910.11,173.23,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-03,159.22999572753906,159.9499969482422,158.39999389648438,159.1699981689453,698900,151.45587158203125,0.0,-0.500095671471612,-0.5000952314123341,146.57164306640624,141.50346313476564,151.41682676040708,0.0473072009085895,-98.5593736718946,-63.50767015393459,155.6048183907494,146.51049990759046,24403.324304347825,4.78,274.1942666666667,133.0500030517578,"9,191.90",1649.06,909.66,172.15,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-07,158.9499969482422,159.4600067138672,156.64999389648438,157.8000030517578,1032200,150.15228271484375,0.0,-0.8607119010791031,-0.8607054012306548,146.68734954833985,141.62594913482667,151.2482208876653,0.0483908263591975,-97.85710510411135,-79.39829999635022,155.1596769807303,147.37717452073457,24439.221260869566,4.74,274.52680000000004,132.7100067138672,"9,202.78",1651.81,903.23,172.26,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-08,157.39999389648438,159.8300018310547,156.9600067138672,158.74000549316406,1328600,151.0467071533203,0.0,0.5956922834139178,0.5956782156786522,146.86414489746093,141.75524513244628,151.2213523897526,0.0485233982028486,-84.38685629850238,-93.60111169150277,154.74709887907423,148.2198475320586,24448.1955,4.73,274.60993333333334,132.2899932861328,"9,190.62",1646.08,900.64,171.73,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-09,158.00999450683594,159.6199951171875,157.38999938964844,157.9600067138672,1161800,151.14239501953125,0.88,-0.4913687490898266,0.0633498525153708,147.0415219116211,141.88184017181396,151.21082474038977,0.0443200622176991,-82.94577384358361,-88.3965784153991,154.5930571625909,148.62419442432318,24457.16973913044,4.72,274.69306666666665,131.83999633789062,"9,155.20",1637.23,891.88,170.24,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-10,158.72999572753906,158.89999389648438,156.32000732421875,156.36000061035156,920500,149.61148071289062,0.0,-1.012918482849845,-1.0128953603274593,147.18466430664063,142.00040641784668,150.99757887005654,0.0444915655579375,-96.24878224985495,-87.86047079731361,154.50805146474988,148.77977202157825,24466.14397826087,4.71,274.7762,131.08999633789062,"9,181.94",1639.45,892.39,171.72,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-13,156.97999572753906,159.02999877929688,156.07000732421875,158.89999389648438,1225300,152.0418243408203,0.0,1.6244520825134057,1.6244365849126252,147.33606842041016,142.1228952407837,151.1368115994917,0.046715709901819,-55.792116558777096,-78.32889088407187,154.3271041384997,149.2914520748792,24493.06669565217,4.68,275.0256,131.5399932861328,"9,129.52",1622.85,891.74,169.83,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-14,159.19000244140625,159.32000732421875,155.88999938964844,156.35000610351562,1186700,149.60186767578125,0.0,-1.6047752617473043,-1.6047930729702342,147.45009246826172,142.23491416931154,150.93215240966364,0.0501978553131712,-84.97482297728088,-79.00524059530429,154.38156537312705,149.18765764933391,24502.04093478261,4.67,275.10873333333336,130.91000366210938,"9,185.91",1633.06,900.06,171.12,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-15,156.77999877929688,157.82000732421875,155.7100067138672,157.5800018310547,1401300,150.77882385253906,0.0,0.7866937508941962,0.7867255904241199,147.59507751464844,142.36020553588867,150.91170860204704,0.0499391695045399,-69.74806782938626,-70.1716691218147,154.38716588982496,149.1400420569524,24511.01517391304,4.66,275.19186666666667,131.6999969482422,"9,166.62",1642.27,901.15,170.96,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-16,157.55999755859375,158.02000427246094,155.5,156.6699981689453,1238300,149.90806579589844,0.0,-0.5774867695997443,-0.577506863624444,147.69695526123047,142.5035397720337,150.77788956122723,0.0499376037559627,-82.59868057762482,-79.10719046143062,154.4427121144661,148.97253446756517,24519.98941304348,4.65,275.275,131.50999450683594,"9,139.83",1636.35,888.26,169.9,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-17,156.58999633789062,157.83999633789062,155.64999389648438,156.2899932861328,2654900,149.54446411132812,0.0,-0.2425511503502564,-0.2425497805203846,147.86140411376954,142.62747535705566,150.613432834574,0.0497981653154072,-95.44119624888432,-82.5959815519651,154.4980253927899,148.69658367703428,24528.963652173912,4.64,275.35813333333334,130.16000366210938,"8,963.68",1604.75,870.14,166.81,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-20,153.1999969482422,154.07000732421875,150.58999633789062,152.66000366210938,1958000,146.0711669921875,0.0,-2.322598873862458,-2.3225848845564334,147.86484893798828,142.73109878540038,150.00779738892248,0.0536148486146534,-44.25882834695564,-74.0995683911549,154.9755637777642,147.52166675202096,24555.88636956521,4.61,275.6075333333333,127.95999908447266,"8,967.72",1601.4,872.25,166.69,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-21,153.19000244140625,154.22000122070312,151.67999267578125,152.97000122070312,1212700,146.36776733398438,0.0,0.2030640319385046,0.20305194235406,147.85976318359374,142.83129558563232,149.5224600482641,0.0535347916660945,-43.7990588302333,-61.16636114202439,155.2469262026791,146.67203131685216,24564.86060869565,4.6,275.6906666666667,128.17999267578125,"9,042.99",1620.48,882.13,168.94,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-22,154.10000610351562,155.5800018310547,153.27999877929688,154.3800048828125,1440800,147.7169189453125,0.0,0.9217517492694728,0.921754588392143,147.90259338378905,142.933235206604,149.28172123453717,0.0540418970052544,-30.211087721099787,-39.42299163276288,155.1254543029334,146.27972910771115,24573.834847826085,4.59,275.7738,129.30999755859375,"9,113.55",1635.73,892.08,172.07,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-23,155.57000732421875,157.3699951171875,155.4600067138672,156.02000427246094,821900,149.28610229492188,0.0,1.062313342257859,1.062290874202643,147.9475003051758,143.05358787536622,149.28230537592182,0.0535359149925641,-13.930491003672868,-29.31354585166861,154.47048554505278,146.3932473651035,24582.80908695652,4.58,275.85693333333336,130.80999755859375,"9,110.56",1641.95,893.41,172.45,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-24,155.97000122070312,156.77999877929688,155.47999572753906,156.4600067138672,833600,149.70716857910156,0.0,0.2820166833464865,0.2820532371780038,147.98084686279296,143.16968700408935,149.33895380301246,0.0535775846996323,-9.554407293828946,-17.8986620062005,154.26663937116734,146.34610019182094,24591.78332608696,4.57,275.94006666666667,130.5800018310547,"9,145.57",1643.28,884.03,173.4,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-27,157.69000244140625,158.14999389648438,156.1699981689453,156.2899932861328,1106300,149.54446411132812,0.0,-0.1086625466182544,-0.1086818148507529,147.99552429199218,143.28261978149413,149.36635517745455,0.0535759399883095,-11.315277110343768,-11.600058469281828,153.58275092412688,146.56100212763093,24618.70604347826,4.54,276.18946666666665,130.30999755859375,"9,021.20",1608.66,854.06,170.92,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-28,156.36000061035156,157.1199951171875,153.17999267578125,153.49000549316406,951300,146.86534118652344,0.0,-1.791533631870201,-1.7915226355756153,148.0542465209961,143.3736873626709,149.03288664533042,0.0557072916321394,-41.2475709288768,-20.705751777683137,153.52769382466926,146.13131191263545,24627.680282608693,4.53,276.2726,127.52999877929688,"9,076.51",1610.3,850.49,171.36,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-29,152.8699951171875,155.6300048828125,152.2899932861328,154.8800048828125,856800,148.19534301757812,0.0,0.905596025736255,0.9055927152789244,148.14280456542969,143.4796865463257,148.9212141616301,0.0559863590129404,-27.43012951601909,-26.664325851746515,153.263566785051,146.01800212364037,24636.65452173913,4.52,276.3557333333333,127.5199966430664,"8,922.42",1589.58,847.4,168.67,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-09-30,155.52000427246094,156.35000610351562,151.97999572753906,152.00999450683594,1095300,145.4491729736328,0.0,-1.853054161606016,-1.8530744543164053,148.16216583251952,143.576471824646,148.45827533656382,0.0587851536353883,-58.88679146347858,-42.52149730279145,153.29177971828494,145.37865332614865,24645.628760869564,4.51,276.4388666666667,126.45999908447266,"8,975.63",1607.51,858.49,171.49,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-01,152.41000366210938,153.85000610351562,150.2899932861328,152.4199981689453,1145600,145.84152221679688,0.0,0.269721516298671,0.2697500681115405,148.26701904296874,143.65983264923096,148.1093749205949,0.0586018036644823,-49.26316892281228,-45.19336330076995,153.0223962062455,145.01047885478965,24654.603,4.5,276.522,127.48999786376952,"8,971.29",1582.29,836.4,169.99,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-04,151.30999755859375,153.64999389648438,150.25999450683594,151.3800048828125,1310100,144.8463897705078,0.0,-0.6823207575295087,-0.6823382197079453,148.34987670898437,143.73737071990968,147.6743102339166,0.0579544470879683,-68.613500064787,-58.921153483692585,152.92812762616148,144.44379925372135,24666.815380434786,4.470967741935484,276.7338387096774,126.01000213623048,"8,999.76",1594.12,850.24,171.79,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-05,152.82000732421875,154.17999267578125,150.83999633789062,153.60000610351562,1144500,146.97059631347656,0.0,1.4665088843283325,1.466523636753614,148.457138671875,143.82275379180908,147.58048171119125,0.0600571706253271,-41.69072810924443,-53.18913236561453,152.77613989554254,144.27761834420355,24670.886173913044,4.461290322580645,276.8044516129032,127.0199966430664,"9,031.24",1601.65,856.57,172.53,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-06,152.6999969482422,155.14999389648438,150.5,155.08999633789062,1200800,148.39627075195312,0.0,0.9700456869583984,0.970040589231691,148.58225708007814,143.91135982513427,147.68925358329284,0.0607672553896057,-23.62134219335924,-44.6418567891302,152.4746905159461,144.3140240836633,24674.956967391303,4.451612903225806,276.87506451612904,127.2699966430664,"9,135.94",1618.72,865.36,173.73,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-07,156.6699981689453,158.16000366210938,155.97999572753906,157.24000549316406,1359400,150.4534912109375,0.0,1.3862977664847342,1.386301993008332,148.79723846435547,144.0135927963257,148.05781860031212,0.0611875291300992,2.4493225298656647,-20.954249257579296,152.35327259153087,144.3665516272191,24679.027760869565,4.441935483870968,276.9456774193548,128.33999633789062,"9,106.50",1606.78,862.06,174.05,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-08,157.35000610351562,158.4499969482422,156.3699951171875,157.3300018310547,989900,150.5395965576172,0.0,0.0572350131942345,0.0572305408047757,148.97473907470703,144.12411403656006,148.3887223279528,0.0591433636134233,3.4139434363006296,-5.919358742397609,152.48164644737625,144.33098935584638,24683.098554347824,4.432258064516129,277.01629032258063,128.1999969482422,"9,091.21",1591.36,858.36,172.56,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-11,157.3000030517578,158.74000549316406,156.17999267578125,156.22999572753906,796900,149.487060546875,0.0,-0.6991712265387529,-0.6991755224608598,149.1304281616211,144.22245586395263,148.5351674238091,0.0577892406256904,-9.114775454974035,-1.0838364962692093,152.02063641587193,144.5365230079562,24695.310934782607,4.403225806451613,277.22812903225804,127.5199966430664,"9,156.14",1594.06,855.41,172.71,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-12,156.1199951171875,158.08999633789062,155.52000427246094,156.47999572753906,1402000,149.72628784179688,0.0,0.1600204869979027,0.1600321084960221,149.2903305053711,144.31945293426514,148.6939834795408,0.0555996194580477,-6.293702518776564,-3.998178179149952,152.03652140781514,144.53308003261452,24699.38172826087,4.393548387096774,277.29874193548386,127.3000030517578,"9,200.43",1599.76,863.75,172.25,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-13,156.35000610351562,156.74000549316406,153.55999755859375,156.38999938964844,1203700,149.64016723632812,0.0,-0.0575129986885469,-0.0575186940851346,149.42110595703124,144.41272556304932,148.82014131377912,0.0555579811384772,-7.3092743807422815,-7.572584118164255,151.8526431237675,144.6030926550411,24703.45252173913,4.383870967741935,277.3693548387097,128.02000427246094,"9,302.09",1617.56,882.6,174.97,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-14,156.63999938964844,157.8300018310547,156.07000732421875,156.69000244140625,1346400,149.9272003173828,0.0,0.1918300741279077,0.191815530786843,149.57417907714844,144.51138607025146,148.9677491809263,0.0555580558573185,-3.924454696929892,-5.842477198816208,151.85547671849952,144.6021725124575,24707.52331521739,4.374193548387097,277.4399677419355,130.05999755859375,"9,341.85",1634.28,885.91,177.13,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-15,157.16000366210938,158.4600067138672,155.55999755859375,155.63999938964844,1040300,148.9225311279297,0.0,-0.670114899098595,-0.6701046823567203,149.68698608398438,144.6015883255005,148.96172010719343,0.0556995030874406,-15.771953374383262,-9.001894150685109,151.78735798457635,144.60809794804084,24711.59410869565,4.364516129032258,277.51058064516127,131.0,"9,372.93",1644.71,895.52,177.31,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
2021-10-18,154.4199981689453,154.6999969482422,152.16000366210938,152.8800048828125,1599300,146.28164672851562,0.0,-1.7733195307500726,-1.7733276351215466,149.70434600830075,144.67251628875732,148.6043769900364,0.0581240010514954,-46.91441773759955,-22.203608602970863,151.7727774052768,144.6437265009732,24723.806489130435,4.335483870967742,277.72241935483873,131.19000244140625,"9,344.69",1646.76,903.63,178.81,8805,0.064,5464,3341,1187,"1,281",2468,873,87,786,124,662,-0.19949999999999998,248,250,-0.0165,2.65,2.62,-0.1889,2543,10.27,0.88,0.0353,0.37939999999999996,0.09910000000000001,0.07519999999999999,0.2888,0.1578,873,0.09910000000000001,873,0.09910000000000001
