date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Preferred Dividends,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-23,159.58999633789062,159.7899932861328,158.0,158.64999389648438,1495800,131.85325622558594,0.0,-0.4767641604449979,-0.4768078074902981,135.01469251844617,135.01469251844617,133.67440991502005,0.0,-209.4879297447752,-196.1864402300764,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-08-26,158.41000366210938,160.6999969482422,157.75,157.89999389648438,1885200,131.22998046875,0.0,-0.4727387512472036,-0.4727041065785919,134.81549714740953,134.81549714740953,133.3484859888507,0.0,-254.838898229088,-215.5369275072286,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-08-27,155.72000122070312,156.52999877929688,152.92999267578125,153.22999572753906,3672000,127.34878540039062,0.0,-2.957567035757369,-2.9575521191848475,134.4421615600586,134.4421615600586,132.54852591038937,0.0,-189.4904242621528,-217.93908407867195,140.78062457627252,128.10369854384467,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-08-28,153.0,154.14999389648438,151.4499969482422,152.97000122070312,2343200,127.54886627197266,0.5,-0.169675986481288,0.1571125087318048,134.11390940348306,134.11390940348306,131.88190462526717,0.0,-179.03460486040785,-207.78797578388287,140.97640638264627,127.03034639445336,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-08-29,152.3699951171875,154.67999267578125,152.08999633789062,153.6300048828125,2133000,128.0991668701172,0.0,0.4314595390223719,0.4314429553384791,133.8405120156028,133.8405120156028,131.37753959124717,0.0,-174.91250488623922,-181.1458446696,140.44683375338974,126.44981465359268,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-08-30,153.77000427246094,153.97999572753906,151.3300018310547,152.1300048828125,2234000,126.84847259521484,0.0,-0.9763717713503816,-0.976348484897216,133.5365103016729,133.5365103016729,130.7736639917762,0.0,-181.74853019472795,-178.56521331379167,139.84573819253285,125.8049377718226,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-03,154.47999572753906,156.0399932861328,153.52000427246094,154.75999450683594,2464800,129.0413818359375,0.0,1.728777716170682,1.7287628269048394,133.34921328226724,133.34921328226724,130.54269303766438,0.0,-165.4685818503121,-174.04320564375976,138.65113166021476,125.91468254876962,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-04,154.75999450683594,157.25,154.35000610351562,155.74000549316406,2194200,129.85850524902344,0.0,0.6332456843585854,0.6332258702288485,133.2095849609375,133.2095849609375,130.45146799917893,0.0,-195.9079682683767,-181.04169343780555,137.98493543290863,125.87194017744292,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-05,155.99000549316406,158.0500030517578,155.57000732421875,156.1699981689453,2443900,130.21707153320312,0.0,0.2760964817097866,0.2761207542717914,133.09448829064002,133.09448829064002,130.4202151370488,0.0,-192.6363755335708,-184.67097521741985,137.45571378649774,125.83861146984988,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-06,156.97999572753906,157.7100067138672,153.4199981689453,156.66000366210938,2464000,130.6256866455078,0.0,0.3137641665551971,0.3137953476403332,133.00305119267216,133.00305119267216,130.44761133817667,0.0,-218.8618804135684,-202.46874140517195,136.9669678141483,125.85636897784389,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-09,157.41000366210938,159.6999969482422,157.16000366210938,159.49000549316406,2150400,132.9853973388672,0.0,1.80646097593522,1.806467589918337,133.00242069789343,133.00242069789343,130.7859828049354,0.0,-195.7802993785745,-202.4261851085712,136.7097860032635,125.93754370865052,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-10,162.97999572753906,165.52999877929688,162.55999755859375,165.13999938964844,5265900,137.6963653564453,0.0,3.542537903245946,3.5424701597678743,133.16428085853315,133.16428085853315,131.70736714513671,0.0,-96.0115451031634,-170.21790829843542,137.4458320634173,125.53315505816472,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-11,164.92999267578125,165.7899932861328,163.77999877929688,165.05999755859375,2233100,137.6297607421875,0.0,-0.0484448536698378,-0.048370640783002,133.3131301879883,133.3131301879883,132.49701962474347,0.0,-94.7458449849628,-128.84589648890025,137.8125754027299,125.32351773691852,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-12,164.83999633789062,165.30999755859375,163.07000732421875,163.35000610351562,2690000,136.20384216308594,0.0,-1.0359817523147077,-1.036053954763927,133.40637896137852,133.40637896137852,132.9912626298558,0.0729846934332494,-104.60697514905291,-98.45478841239304,137.90197526788313,125.27938612127704,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-13,164.3800048828125,164.72000122070312,162.9600067138672,164.0,2231500,136.745849609375,0.0,0.3979148284037892,0.3979384411491704,133.51073741912842,133.51073741912842,133.49187422712504,0.0698192536397324,-100.85865034559173,-100.07049015986917,138.41694725911276,125.07913886149272,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-16,166.30999755859375,168.57000732421875,165.19000244140625,167.02999877929688,3553100,139.2722930908203,0.0,1.8475602312785888,1.847546736271921,133.68533001524028,133.68533001524028,134.26259674228442,0.0723550595783703,-69.94028363282975,-91.80196970915812,139.47733207592486,124.59359993091108,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-17,167.19000244140625,167.5800018310547,165.66000366210938,167.4199981689453,2653700,139.5974884033203,0.0,0.2334906259346514,0.2334960567411226,133.85921702665442,133.85921702665442,134.97391563042254,0.0722704789967434,-68.05400051865705,-79.61764483235952,140.59527626428024,124.25173606482132,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-18,166.5,169.08999633789062,165.63999938964844,168.05999755859375,3422400,140.1311492919922,0.0,0.38227176959027,0.3822854513900964,134.03841509137834,134.03841509137834,135.6615467852985,0.0689820949496286,-63.05662163776002,-67.01696859641561,141.6698664558233,123.92930041429388,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-19,169.69000244140625,170.0,166.8800048828125,167.77999877929688,3534700,139.89767456054688,0.0,-0.1666064401787514,-0.1666115868063089,134.20117229885523,134.20117229885523,136.2263638219983,0.0684209863178603,-61.23368179823253,-64.1147679848832,142.61086644354197,123.92072840509086,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-20,168.0,169.75,164.02999877929688,169.75,20410100,141.5403289794922,0.0,1.174157369791451,1.1741827904611757,134.3995278848184,134.3995278848184,136.93489250966417,0.0690476318450744,-71.65059033469018,-65.31363125689424,143.7561498562254,123.68098240695817,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-23,168.17999267578125,168.4600067138672,164.72000122070312,165.25,4816200,137.7881317138672,0.0,-2.650957290132549,-2.650973961045866,134.4887016697934,134.4887016697934,137.04865773689124,0.0743641557783228,-94.28145192239552,-75.72190801843942,144.1709203234608,123.8596994885509,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-24,165.52000427246094,166.39999389648438,162.97000122070312,162.97000122070312,3422600,135.88702392578125,0.0,-1.3797269466244375,-1.3797326115385644,134.5245560866136,134.5245560866136,136.89377322874324,0.0757246333482082,-105.74772199556962,-90.55992141755178,144.3482804692794,124.1480436884355,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-25,163.25999450683594,163.69000244140625,161.16000366210938,162.30999755859375,3614600,135.3367156982422,0.0,-0.4049847561917619,-0.4049748177865964,134.54486007690429,134.54486007690429,136.68616555800978,0.0748074897178999,-109.06683035964906,-103.0320014258714,144.21672023041884,125.07839695708115,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-26,162.89999389648438,163.92999267578125,161.0399932861328,162.2899932861328,2711400,135.32000732421875,0.0,-0.0123247321556441,-0.0123457806237126,134.5637661073266,134.5637661073266,136.50401112683764,0.0747737868009928,-170.0934779353569,-128.30267676352517,144.0038153630291,126.06841592969548,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-27,160.69000244140625,160.9499969482422,159.42999267578125,159.85000610351562,3679100,133.28553771972656,0.0,-1.503473586516979,-1.5034507052735455,134.533332098098,134.533332098098,136.07488133922283,0.0745979271496619,-247.34566546752205,-175.501991254176,143.70084127204248,126.89002710564304,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-09-30,157.72000122070312,159.13999938964844,156.57000732421875,158.2100067138672,2803600,131.91812133789062,0.0,-1.0259614182225318,-1.0259300485483624,134.47251324320948,134.47251324320948,135.52064667237855,0.0753020159298716,-183.55844698846104,-200.33253013044668,143.14893932848034,127.9488939234728,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-01,158.86000061035156,160.30999755859375,157.55999755859375,159.0,2465300,132.57681274414062,0.0,0.4993320603048579,0.4993183647323596,134.42942914095792,134.42942914095792,135.12813548194683,0.0743752873745773,-178.65381731254288,-203.18597658950867,142.83716248708896,128.61421385568443,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-02,157.69000244140625,159.5800018310547,157.52000427246094,158.6699981689453,2431000,132.30166625976562,0.0,-0.2075483214180384,-0.2075374107129879,134.38214552137586,134.38214552137586,134.75127291898934,0.0741817871155433,-180.7025636597481,-180.97160932025068,142.61033886107631,129.08535358277132,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-03,158.6300048828125,159.16000366210938,155.4600067138672,156.85000610351562,2949500,130.7840576171875,0.0,-1.147029738723404,-1.147082032661928,134.3039262191109,134.3039262191109,134.2223108787491,0.0734475437912136,-169.71086995077096,-176.35575030768732,142.54338091153923,129.20901014070685,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-04,157.0800018310547,157.25,156.08999633789062,156.5500030517578,2984500,130.533935546875,0.0,-0.1912674785360391,-0.1912481344206518,134.22371365161652,134.22371365161652,133.7305275011659,0.0719164730062439,-171.43110506636108,-173.94817955896008,142.55411367589937,129.18910226648342,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-07,155.1699981689453,156.1999969482422,154.22000122070312,154.25,2618000,128.61618041992188,0.0,-1.469181096724348,-1.469162113988709,134.1068900426229,134.1068900426229,133.04861455700004,0.0732114006574866,-162.25489722073416,-167.79895741262206,142.9868753529136,128.31941889757468,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-08,154.6199951171875,155.85000610351562,153.0,153.0500030517578,2917200,127.61556243896484,0.0,-0.7779558821667365,-0.777987635529287,133.97441396907885,133.97441396907885,132.32420760792868,0.0734465760496796,-149.32022094726562,-161.0020744114536,143.23833117784935,127.05988278089087,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-09,153.55999755859375,155.32000732421875,152.8300018310547,154.44000244140625,3227500,128.77455139160156,0.0,0.9081995177604664,0.9081877871995658,133.8704167175293,133.8704167175293,131.8509201124184,0.0677554560075324,-142.1717082901587,-151.2489421527195,143.1839260180744,126.22876700560724,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-10,156.8300018310547,158.24000549316406,156.0,158.00999450683594,3639000,131.7512969970703,0.0,2.3115721373962783,2.3115946227733275,133.77895126342773,133.82886535046148,131.837637030372,0.0714505807968923,-134.86051342929218,-142.11748088890548,143.02929982065385,125.93813868642624,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-11,158.49000549316406,160.49000549316406,157.52000427246094,160.0,3124900,133.4105987548828,0.0,1.2594174813910008,1.259419676035067,133.6631590270996,133.82082176208496,132.04736526030678,0.0723030125526035,-143.10548585834394,-140.0459025259316,142.80665521494862,125.82725820668225,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-14,158.22000122070312,159.9199981689453,157.5,159.4600067138672,2428100,132.96034240722656,0.0,-0.33749580383301,-0.3374966845651528,133.53620193481444,133.80458630255933,132.16909554656274,0.0715574492886877,-179.00608839932423,-152.32402922898677,142.17898160733657,125.82373674593488,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,"4,395.31",558.01,165.37,77.24,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-15,159.80999755859375,160.0399932861328,157.50999450683594,157.6300048828125,3038000,131.43443298339844,0.0,-1.1476243283611631,-1.1476425197181173,133.36709060668946,133.7606945744267,132.07114053814084,0.070833124351949,-192.75303148399408,-171.62153524722075,141.40129721630484,125.78511559497449,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,"4,449.00",564.58,166.93,78.81,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-16,158.5800018310547,162.5,157.5,162.25,3649300,135.28668212890625,0.0,2.9309109776543885,2.9309284166002314,133.33386642456054,133.78843980269,132.49987941690958,0.0762453340672306,-181.4200933200575,-184.393071067792,140.58452421632907,126.11744187864164,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,"4,488.91",568.48,166.72,79.6,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-17,156.47999572753906,159.1999969482422,155.99000549316406,158.32000732421875,7522100,132.00979614257812,0.0,-2.4221834673536224,-2.422179282367043,133.25721084594727,133.7566783087594,132.43453498033205,0.0804284644223465,-215.3072350658716,-196.4934532899744,139.51592543762706,126.39725281554678,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,"4,508.29",571.66,169.86,79.84,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-18,158.83999633789062,159.6999969482422,156.67999267578125,158.69000244140625,4982100,132.3183135986328,0.0,0.2337007959011705,0.233708001277022,133.19686569213866,133.7314438401607,132.4190387961055,0.0804058893181138,-212.116774730052,-202.94803437199369,137.6630545850483,127.32792213003958,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,"4,498.42",572.22,170.79,79.7,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-21,158.6699981689453,160.64999389648438,158.25,159.77000427246094,2695400,133.21881103515625,0.0,0.6805733281486814,0.68055389464452,133.16633255004882,133.7226053435227,132.5256750946456,0.0786350881045363,-202.8044933749702,-210.07616772363124,136.81639951232515,127.71764513489164,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,"4,550.54",576.33,170.33,79.88,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
2013-10-22,160.63999938964844,160.7100067138672,158.22999572753906,159.25,3239400,132.7852325439453,0.0,-0.3254705254774559,-0.3254634145447466,133.13444137573242,133.7067176689536,132.56028275455225,0.069694166874458,-207.28824284043912,-207.4031703151537,136.34197644145496,127.88188906757824,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,"4,546.28",573.65,169.2,79.35,8782,-0.0492,8782,5230,0,5230,3552,3552,1220,2332,84,"2,248",-0.2065,467,489,-0.0304,4.79,4.57,-0.17809999999999998,2077,4.45,0.55,0.1,1.0,0.4045,0.256,0.2365,0.3435,4026,0.45840000000000003,474,3552,0.4045
