date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2017-09-20,132.32351684570312,133.0519256591797,132.09349060058594,132.92733764648438,3802392,116.9655303955078,0.0,0.0,0.6823937917466827,0.6823799829250632,115.45892883300782,107.41463256835938,116.2566300184055,0.0397976480802025,-390.4355206853635,-399.4826165169516,117.44730975263435,114.6258485115258,19995.898619565218,4.236666666666666,246.55596666666668,83.9000015258789,"5,920.80",826.89,307.02,114.45,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-21,133.10943603515625,135.46722412109375,133.04234313964844,135.00717163085938,4084306,118.79562377929688,0.0,0.0,1.5646397657540057,1.5646433420177577,115.57265029907228,107.53982131958008,116.5951625198577,0.0426603604828392,-236.44759086416028,-346.72228875724414,118.02326261086904,114.42519014792002,19999.64310869565,4.233333333333333,246.56233333333333,83.58999633789062,"5,915.58",828.57,307.28,114.36,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-22,134.76756286621094,136.1573028564453,134.6717071533203,135.8601837158203,3043666,119.54621887207033,0.0,0.0,0.6318272389953306,0.6318373260684407,115.6919841003418,107.66797393798828,116.98863670015272,0.0407187981285203,-194.2481511914544,-273.71042091365933,118.70549314440208,114.1823494154124,20003.387597826088,4.23,246.5687,83.83999633789062,"5,937.60",827.16,303.5,114.19,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-25,135.8601837158203,136.01353454589844,134.64295959472656,134.95924377441406,3071211,118.75345611572266,0.0,0.0,-0.6631375851005372,-0.6631433129608344,115.78706970214844,107.77787647247314,117.22394595556204,0.0410505848038674,-208.2911224754573,-212.9956215103573,119.03785082071936,114.18649305135094,20014.62106521739,4.22,246.5878,83.52999877929688,"5,949.59",826.43,304.84,114.17,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-26,135.1988525390625,135.53431701660156,134.32667541503906,134.41293334960938,2464189,118.27272033691406,0.0,0.0,-0.4047965960137234,-0.4048183476362377,115.88210861206056,107.88894695281982,117.36378253974232,0.039712763993471,-225.08584202847905,-209.20837189846355,119.22115645505056,114.28739685915843,20018.365554347827,4.216666666666667,246.59416666666667,83.45999908447266,"5,926.67",830.96,308.55,115.16,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-27,134.71005249023438,134.73880004882812,133.68450927734375,133.77076721191406,3171999,117.70767974853516,0.0,0.0,-0.4777562111713096,-0.4777437998968126,115.9670216369629,107.9947834777832,117.4096355009147,0.0394928611357815,-257.13342647262976,-230.170130325522,119.31611431123272,114.35604831694113,20022.11004347826,4.213333333333334,246.6005333333333,83.86000061035156,"5,936.22",829.7,308.79,115.45,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-28,133.7228546142578,134.73880004882812,133.50241088867188,134.73880004882812,2172885,118.5594711303711,0.0,0.0,0.7236505083211053,0.7236497938415409,116.05285614013673,108.0999785232544,117.56294691817556,0.0389885811010469,-253.0912937387295,-245.1035207466128,119.5298121183,114.35656330894608,20025.854532608697,4.21,246.6069,83.76000213623047,"5,944.22",832.27,311.08,115.78,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-09-29,133.96246337890625,135.87936401367188,133.4161376953125,135.85060119628906,3832858,119.53778076171876,0.0,0.0,0.8251529233287203,0.8251636263389539,116.17839965820312,108.20724098205568,117.82625809731464,0.0356195218857332,-233.4620224292541,-247.89558088020445,119.91697149595954,114.26204919495844,20029.59902173913,4.206666666666667,246.61326666666668,84.08999633789062,"5,953.01",832.78,311.74,116.49,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-02,135.91769409179688,136.74195861816406,135.85060119628906,136.7323760986328,2631438,120.31365966796876,0.0,0.0,0.6490769231633164,0.649065844543828,116.29596069335938,108.32494453430176,118.15791164006852,0.0349574568937065,-195.0173040721428,-227.1902067467088,120.42818129639966,114.17504670042652,20040.256097826088,4.2,246.6472258064516,84.41999816894531,"5,963.85",836.94,312.46,116.75,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-03,136.77072143554688,137.20201110839844,136.32025146484375,136.74195861816406,2338047,120.32210540771484,0.0,0.0,0.0070082300949181,0.0070197679709949,116.39086196899414,108.44339637756347,118.44647080908804,0.0348858535514733,-179.99521631615846,-202.82484760585177,120.78882873763668,114.333906095127,20043.424195652173,4.2,246.66845161290323,84.5199966430664,"5,997.56",839.23,312.17,116.56,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-04,136.93365478515625,137.11575317382812,136.18606567382812,136.626953125,1864887,120.22088623046876,0.0,0.0,-0.084104026537457,-0.084123509061873,116.49146026611328,108.56117588043212,118.68305953193882,0.0339446053164338,-196.77220641451973,-190.5949089342736,121.04280838420136,114.58593993733184,20046.59229347826,4.2,246.68967741935484,84.63999938964844,"6,005.57",844.71,315.06,117.52,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-05,137.0103302001953,137.77708435058594,136.50234985351562,137.12533569335938,2342847,120.6594467163086,0.0,0.0,0.3647761711434771,0.3647955855184071,116.5800161743164,108.67736911773682,118.94657782318812,0.0336229023517631,-171.83744829541462,-182.8682903420309,121.3583338514258,114.77558567372068,20049.760391304342,4.2,246.71090322580645,84.94000244140625,"5,998.84",841.66,316.09,117.46,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-06,136.8761444091797,137.69082641601562,136.72279357910156,137.65249633789062,2259483,121.12330627441406,0.0,0.0,0.3844370858716361,0.3844370007729969,116.70319458007812,108.79413745880127,119.2368082833516,0.0336888557753461,-164.4711048000756,-177.6935865033366,121.73446525348068,114.90968910442948,20052.92848913044,4.2,246.7321290322581,84.7300033569336,"5,977.82",837.05,316.83,117.23,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-09,139.13809204101562,139.26268005371094,137.41287231445312,137.63331604003906,2528355,121.1063995361328,0.0,0.0,-0.0139338539887345,-0.0139582866429899,116.82922439575196,108.91293922424316,119.48608711705576,0.0337367586375517,-153.25429933594415,-163.18761747714476,122.10291280759272,114.92918252932134,20062.432782608696,4.2,246.7958064516129,84.61000061035156,"6,012.69",838.78,316.87,117.69,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-10,138.0262908935547,138.20838928222656,134.3745880126953,137.35537719726562,4274404,120.8618621826172,0.0,0.0,-0.2019415434941551,-0.2019194315513117,116.96161010742188,109.03168117523194,119.66952379246392,0.0339131745576765,-195.81706144396256,-171.1808218599941,122.36531820377962,115.05725335994109,20065.600880434784,4.2,246.81703225806453,85.0199966430664,"6,017.87",839.81,318.21,117.73,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-11,137.16368103027344,137.7675018310547,136.4544219970703,136.78988647460938,3381713,120.3642578125,0.0,0.0,-0.411699006034627,-0.411713307350281,117.0691046142578,109.14764427185058,119.76215499513542,0.0341111960071191,-223.24100438721263,-190.77078838903967,122.45408899175114,115.37498052729184,20068.76897826087,4.2,246.8382580645161,85.30000305175781,"6,030.69",835.24,318.2,117.27,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-12,136.76112365722656,137.46080017089844,136.76112365722656,137.2403564453125,3134229,120.76065063476562,0.0,0.0,0.3293152602964921,0.3293276837075032,117.15582321166993,109.26542324066162,119.89528774708612,0.0341293186158761,-216.4610514172968,-211.8397057494906,122.4570256961011,115.87637121552,20071.93707608696,4.2,246.8594838709677,85.25,"6,041.67",837.94,319.91,117.3,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-13,138.3425750732422,138.54385375976562,137.31703186035156,137.41287231445312,2251136,120.91243743896484,0.0,0.0,0.1257034545879776,0.1256922709519825,117.23147827148438,109.38927703857422,120.03090770600328,0.034126489417408,-213.86487071946632,-217.85564217465853,122.5926268054232,116.11353316772134,20075.10517391304,4.2,246.88070967741936,85.45999908447266,"6,052.83",838.1,321.13,117.7,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-16,137.41287231445312,137.9016876220703,137.06784057617188,137.77708435058594,2088686,121.23294067382812,0.0,0.0,0.2650494309582196,0.2650705267810638,117.30548599243164,109.51369510650636,120.19117876837991,0.0336068509108943,-208.3829428514011,-212.90295499605472,122.56602150900014,116.65290091531628,20084.609467391303,4.2,246.9443870967742,85.5,"6,031.91",838.34,321.2,117.2,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-17,137.5374755859375,137.91127014160156,136.58860778808594,137.4703826904297,2541188,120.96309661865234,0.0,0.0,-0.2226071640301419,-0.2225831145198253,117.39222625732424,109.63738681793212,120.29410114841626,0.0323552564622856,-212.9983897024473,-211.74873442443825,122.37859906158656,117.31935397186072,20087.77756521739,4.2,246.9656129032258,85.51000213623047,"6,025.68",837.21,322.39,117.68,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-18,137.4320526123047,137.73875427246094,137.1540985107422,137.47996520996094,1809277,120.97148895263672,0.0,0.0,0.0069706065726427,0.006937929185824,117.48400115966795,109.75975006103516,120.38441952231231,0.0323658407581902,-212.85484616047123,-211.41205957143984,122.2275688512095,117.87098003795066,20090.94566304348,4.2,246.9868387096774,85.56999969482422,"5,997.26",836.71,321.36,117.74,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-19,137.4512176513672,137.853759765625,136.6940460205078,137.65249633789062,2736817,121.12330627441406,0.0,0.0,0.1254954695880217,0.1254984319791097,117.5732731628418,109.88154342651367,120.48293775592587,0.0322857480435318,-271.09313055259,-232.3154554718361,122.3103995091726,118.02091762949928,20094.113760869564,4.2,247.00806451612905,85.58999633789062,"5,991.30",839.97,323.48,118.67,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-20,139.1093292236328,139.895263671875,137.42245483398438,139.31060791015625,3515575,122.58234405517578,0.0,0.0,1.2045633870638506,1.2045887993316071,117.72126876831057,110.0095523071289,120.76285859582588,0.0339004608745371,-213.6014626744389,-232.51647979583333,122.69478532203452,117.94014433494787,20097.281858695653,4.2,247.02929032258064,85.76000213623047,"5,969.70",834.37,322.37,118.34,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-23,139.95277404785156,140.4032440185547,139.301025390625,139.85691833496094,3017583,123.0630111694336,0.0,0.0,0.3921527821894255,0.3921177376420948,117.8897885131836,110.13261363983156,121.06954560564026,0.0328138954137513,-187.63015889889493,-224.10825070864124,123.08796400168424,117.97792116066928,20106.78615217392,4.2,247.09296774193547,85.69000244140625,"5,973.23",835.54,323.54,118.86,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-24,140.49908447265625,140.8920440673828,139.81858825683594,140.04861450195312,3463094,123.23169708251952,0.0,0.0,0.1370659165627286,0.1370727983030395,118.03348190307617,110.26058826446533,121.35783246922416,0.0325622265100277,-170.96994343615964,-190.73385500316445,123.37455728292204,118.18722555399204,20109.95425,4.2,247.11419354838708,85.66999816894531,"5,941.93",832.0,321.79,118.41,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-25,140.37448120117188,140.41282653808594,139.31060791015625,139.92401123046875,2900936,123.12210083007812,0.0,0.0,-0.0889714417579123,-0.0889351157503104,118.18925155639648,110.38676895141602,121.59306825067137,0.031786329640548,-172.6515236650372,-177.08387533336386,123.4146867942305,118.68853815083784,20113.122347826087,4.2,247.13541935483872,85.22000122070312,"5,975.30",830.03,323.18,118.82,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-26,140.41282653808594,140.41282653808594,139.15725708007812,139.78024291992188,2239764,122.9955825805664,0.0,0.0,-0.1027474193189603,-0.1027583582953406,118.32014114379882,110.51165267944336,121.78007016132402,0.0311326117037711,-174.5927450319342,-172.73807071104366,123.47909818879307,119.0677379012948,20116.29044565217,4.2,247.1566451612904,85.36000061035156,"5,950.27",838.91,332.35,118.95,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-27,139.79942321777344,140.3169708251953,139.48312377929688,140.1252899169922,1950547,123.2991714477539,0.0,0.0,0.2468496189894198,0.2468290818401053,118.49471664428712,110.63963237762452,121.98261699951468,0.0291362958011841,-169.934656590062,-172.39297509567777,123.6854103976385,119.2375647610529,20119.45854347826,4.2,247.177870967742,85.66999816894531,"5,896.02",836.05,333.64,118.53,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-30,139.62689208984375,139.69398498535156,138.52467346191406,138.63011169433594,1883876,121.9835205078125,0.0,0.0,-1.067029530174013,-1.0670395627912943,118.65815979003906,110.75920669555664,121.98273746728772,0.029732318530365,-326.0958517866476,-223.54108446954788,123.71211761388584,119.37784362878992,20128.96283695652,4.2,247.2415483870968,85.62000274658203,"5,938.52",837.03,335.29,118.37,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-10-31,138.35215759277344,139.042236328125,138.10296630859375,138.17005920410156,2549118,121.57870483398438,0.0,0.0,-0.3318561058716751,-0.3318609531376859,118.80304901123048,110.88024543762208,121.92886644951396,0.0301320155489588,-348.78878133531896,-281.6064299040095,123.69713455608024,119.51848662922248,20132.13093478261,4.2,247.2627741935484,85.87999725341797,"5,938.90",838.4,334.93,118.56,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-11-01,138.58218383789062,139.15725708007812,138.2371368408203,138.90805053710938,2255414,122.2280731201172,0.0,0.0,0.5341181275153595,0.5341135086276205,118.93849166870118,111.00108394622802,121.96876067226106,0.0298982130658417,-333.6992518526398,-336.19462832486875,123.7078952298896,119.70844464437798,20135.29903260869,4.2,247.284,85.88999938964844,"5,880.92",835.39,335.54,119.4,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
2017-11-02,138.706787109375,139.3681182861328,137.8825225830078,139.3681182861328,2028485,122.63288879394533,0.0,0.0,0.3312030852384184,0.3311969693167826,119.09029586791992,111.12456943511962,122.05731108848562,0.0261645274799317,-324.2924511576783,-335.593494781879,123.78330042644676,119.83038365558448,20138.467130434783,4.196666666666667,247.30136666666667,86.08000183105469,"5,869.04",839.22,338.71,119.03,10121,0.0323,7054,3067,1524,0,0,1524,1543,81,-299.0,1761,416,1345,0.08470000000000001,761,-0.0004,1.76,1.74,0.0875,1216,1.6,0.665,0.1176,0.303,0.1525,0.1329,0.1201,0.23620000000000002,2127,0.2102,285,1842,0.182
